Participant,Item,EventIndex,EventTime,TimeSinceLastEvent,TotalItemTime,Results.reception.time,Controller.name,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,Subject,age,group,item,itemCond,Sentence1,Sentence1Cond,Sentence2,Sentence2Cond,Sentence3,Sentence3Cond,Sentence4,Sentence4Cond,Sentence5,Sentence5Cond,Sentence6,Sentence6Cond,Sentence7,Sentence7Cond,Sentence8,Sentence8Cond,Comments
32ab20bbeccaa48346503c065698e438,6,40,1742304523824,1006.0,122914,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(19%2C 1),207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dopped I e-mailed your assistant earlier this morning .
32ab20bbeccaa48346503c065698e438,6,41,1742304524939,1115.0,122914,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drag,I put my angry foot in the cool water.,207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dropped on (18%2C 5)
32ab20bbeccaa48346503c065698e438,6,42,1742304526253,1314.0,122914,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(18%2C 5),207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dopped I put my angry foot in the cool water.
32ab20bbeccaa48346503c065698e438,6,43,1742304526343,90.0,122914,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drag,I put my angry foot in the cool water.,207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dropped on (18%2C 5)
32ab20bbeccaa48346503c065698e438,6,44,1742304526354,11.0,122914,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(18%2C 5),207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dopped I put my angry foot in the cool water.
32ab20bbeccaa48346503c065698e438,6,45,1742304534298,7944.0,122914,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drag,Dignitaries condemn the rebellious act.,207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dropped on (11%2C 4)
32ab20bbeccaa48346503c065698e438,6,46,1742304535466,1168.0,122914,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(11%2C 4),207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dopped Dignitaries condemn the rebellious act.
32ab20bbeccaa48346503c065698e438,6,47,1742304536524,1058.0,122914,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drag,He had this habit of telling you everything.,207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dropped on (0%2C 5)
32ab20bbeccaa48346503c065698e438,6,48,1742304538402,1878.0,122914,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(0%2C 5),207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Dopped He had this habit of telling you everything.
32ab20bbeccaa48346503c065698e438,6,49,1742304542400,3998.0,122914,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(3%2C 1);I e-mailed your assistant earlier this morning .:(19%2C 1);He had this habit of telling you everything.:(0%2C 5);Dignitaries condemn the rebellious act.:(11%2C 4);I put my angry foot in the cool water.:(18%2C 5);Jane calls the bluff. :(30%2C 1);Dr. Hart killed our pet.:(13%2C 2);She loves playful giraffes.:(30%2C 5),207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,
32ab20bbeccaa48346503c065698e438,6,50,1742304542401,1.0,122914,1742304762,PennController,0,trials,,Var,subject,Final,207112,207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,Value at the end of the trial
32ab20bbeccaa48346503c065698e438,6,51,1742304542401,0.0,122914,1742304762,PennController,0,trials,,PennController,7,_Trial_,End,207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,
32ab20bbeccaa48346503c065698e438,7,0,1742304542412,0.0,80890,1742304762,PennController,0,trials,,PennController,8,_Trial_,Start,207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,
32ab20bbeccaa48346503c065698e438,7,1,1742304542412,0.0,80890,1742304762,PennController,0,trials,,PennController,8,_Header_,Start,207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,
32ab20bbeccaa48346503c065698e438,7,2,1742304542412,0.0,80890,1742304762,PennController,0,trials,,PennController,8,_Header_,End,207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,
32ab20bbeccaa48346503c065698e438,7,3,1742304545521,3109.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drag,One of the boys wrote the sad hymn.,207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dropped on (5%2C 2)
32ab20bbeccaa48346503c065698e438,7,4,1742304546773,1252.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(5%2C 2),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dopped One of the boys wrote the sad hymn.
32ab20bbeccaa48346503c065698e438,7,5,1742304546819,46.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drag,One of the boys wrote the sad hymn.,207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dropped on (4%2C 2)
32ab20bbeccaa48346503c065698e438,7,6,1742304546826,7.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(4%2C 2),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dopped One of the boys wrote the sad hymn.
32ab20bbeccaa48346503c065698e438,7,7,1742304570195,23369.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drag,I got these pictures from Instagram.,207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dropped on (25%2C 4)
32ab20bbeccaa48346503c065698e438,7,8,1742304570636,441.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(25%2C 4),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dopped I got these pictures from Instagram.
32ab20bbeccaa48346503c065698e438,7,9,1742304572041,1405.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drag,I got these pictures from Instagram.,207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dropped on (29%2C 1)
32ab20bbeccaa48346503c065698e438,7,10,1742304573344,1303.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(29%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dopped I got these pictures from Instagram.
32ab20bbeccaa48346503c065698e438,7,11,1742304574899,1555.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drag,Daren wrote this determined response on January 25.,207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dropped on (22%2C 0)
32ab20bbeccaa48346503c065698e438,7,12,1742304576395,1496.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(22%2C 0),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dopped Daren wrote this determined response on January 25.
32ab20bbeccaa48346503c065698e438,7,13,1742304577580,1185.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drag,Daren wrote this determined response on January 25.,207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dropped on (3%2C 0)
32ab20bbeccaa48346503c065698e438,7,14,1742304580670,3090.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(3%2C 0),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dopped Daren wrote this determined response on January 25.
32ab20bbeccaa48346503c065698e438,7,15,1742304582128,1458.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drag,One of the boys wrote the sad hymn.,207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dropped on (2%2C 4)
32ab20bbeccaa48346503c065698e438,7,16,1742304583261,1133.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Drop,(2%2C 4),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,Dopped One of the boys wrote the sad hymn.
